cinema,date,time,title,href,poster,year,valid
Tel Aviv Cinemateque,28/08/2024,17:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%90%d7%9c-%d7%94%d7%97%d7%9c%d7%9c-%d7%a9%d7%a2%d7%aa-%d7%a1%d7%99%d7%a4%d7%95%d7%a8-%d7%a2%d7%9d-%d7%94%d7%a1%d7%95%d7%a4%d7%a8-%d7%a0%d7%aa%d7%99-%d7%91%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,28/08/2024,18:30,National Treasure,https://www.cinema.co.il/en/event/%d7%98%d7%99%d7%95%d7%9c-%d7%a9%d7%95%d7%a8%d7%a9%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Tel Aviv Cinemateque,28/08/2024,19:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,28/08/2024,19:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,28/08/2024,19:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,28/08/2024,19:30,Kung Fu Panda 4,https://www.cinema.co.il/en/event/%d7%a7%d7%95%d7%a0%d7%92-%d7%a4%d7%95-%d7%a4%d7%a0%d7%93%d7%94-4-%d7%9e%d7%93%d7%95%d7%91%d7%91-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%a2%d7%9c-%d7%94%d7%92%d7%92/,https://m.media-amazon.com/images/M/MV5BZDY0YzI0OTctYjVhYy00MTVhLWE0NTgtYTRmYTBmOTE3YTViXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,28/08/2024,21:00,All the Fires,https://www.cinema.co.il/en/event/%d7%9b%d7%9c-%d7%94%d7%90%d7%a9-%d7%9e%d7%95%d7%a2%d7%93%d7%95%d7%9f-tlvfest/,,,no
Tel Aviv Cinemateque,28/08/2024,21:00,Get the Land Back,https://www.cinema.co.il/en/event/%d7%9b%d7%9c-%d7%94%d7%90%d7%a9-%d7%9e%d7%95%d7%a2%d7%93%d7%95%d7%9f-tlvfest/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,28/08/2024,21:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,29/08/2024,10:45,Radical,https://www.cinema.co.il/en/event/%d7%a8%d7%93%d7%99%d7%a7%d7%9c%d7%99-2023/,https://m.media-amazon.com/images/M/MV5BNzk5ODM1NjAtZjk2NC00ZjdhLWE1YWYtZGQyY2E0MzZkODY0XkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,29/08/2024,16:15,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,29/08/2024,16:30,Ajoomma,https://www.cinema.co.il/en/event/%d7%90%d7%92%d7%95%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,29/08/2024,16:45,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,29/08/2024,16:45,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,29/08/2024,17:00,Hotel Transylvania 3: Summer Vacation,https://www.cinema.co.il/en/event/%d7%9e%d7%a4%d7%9c%d7%a6%d7%aa-%d7%a9%d7%9c-%d7%9e%d7%9c%d7%95%d7%9f-3-%d7%99%d7%95%d7%a6%d7%90%d7%99%d7%9d-%d7%9c%d7%97%d7%95%d7%a4%d7%a9%d7%94-%d7%94%d7%a7%d7%a8%d7%a0%d7%aa-%d7%a4/,https://m.media-amazon.com/images/M/MV5BNjA1MzU5MTY3OF5BMl5BanBnXkFtZTgwNTU5MDA3NTM@._V1_SX300.jpg,2018,yes
Tel Aviv Cinemateque,29/08/2024,18:00,Two Many Chefs,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%98%d7%91%d7%97-%d7%94%d7%a9%d7%aa%d7%92%d7%a2/,https://m.media-amazon.com/images/M/MV5BNjk3ODY1YWEtODgxZC00N2YwLWE3NzktZTQxY2Q5YWY1ODY3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,29/08/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,29/08/2024,18:30,It Happened on our Ground,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,29/08/2024,18:45,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%a4%d7%a9%d7%a2-%d7%9b%d7%95%d7%9c%d7%95-%d7%a9%d7%9c%d7%99/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,29/08/2024,20:30,Singin' in the Rain,https://www.cinema.co.il/en/event/%d7%90%d7%95%d7%9b%d7%9c%d7%99-%d7%a1%d7%a8%d7%98%d7%99%d7%9d-%d7%95%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%90%d7%94%d7%a8%d7%95%d7%a0%d7%99-%d7%a9%d7%99%d7%a8-%d7%90%d7%a9%d7%99%d7%a8-%d7%91%d7%92%d7%a9/,https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,1952,yes
Tel Aviv Cinemateque,29/08/2024,20:45,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,29/08/2024,21:00,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%a9%d7%95%d7%9e%d7%a8-%d7%94%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,30/08/2024,11:00,It Happened on our Ground,https://www.cinema.co.il/en/event/%d7%94%d7%90%d7%97%d7%95-%d7%94%d7%a7%d7%98%d7%9f/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,30/08/2024,13:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,30/08/2024,13:30,#Nova,https://www.cinema.co.il/en/event/%d7%a0%d7%95%d7%91%d7%94/,,,no
Tel Aviv Cinemateque,30/08/2024,14:00,National Treasure,https://www.cinema.co.il/en/event/%d7%98%d7%99%d7%95%d7%9c-%d7%a9%d7%95%d7%a8%d7%a9%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg,2004,yes
Tel Aviv Cinemateque,30/08/2024,14:30,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,30/08/2024,14:30,Ajoomma,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,30/08/2024,15:00,Screams Before Silence,https://www.cinema.co.il/en/event/%d7%96%d7%a2%d7%a7%d7%95%d7%aa-%d7%95%d7%90%d7%96-%d7%a9%d7%aa%d7%99%d7%a7%d7%94/,https://m.media-amazon.com/images/M/MV5BM2QwNGM5MWItM2ZjYS00ZDdiLWI0NmMtMDM5OGU0MDRhYmVlXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,30/08/2024,21:15,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,30/08/2024,21:30,Two Many Chefs,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%98%d7%91%d7%97-%d7%94%d7%a9%d7%aa%d7%92%d7%a2/,https://m.media-amazon.com/images/M/MV5BNjk3ODY1YWEtODgxZC00N2YwLWE3NzktZTQxY2Q5YWY1ODY3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,30/08/2024,21:30,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%98%d7%91%d7%97-%d7%94%d7%a9%d7%aa%d7%92%d7%a2/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,30/08/2024,22:00,The Fault in Our Stars,https://www.cinema.co.il/en/event/%d7%90%d7%a4%d7%98%d7%a8-%d7%a9%d7%99%d7%a9%d7%99-%d7%90%d7%a9%d7%9e%d7%aa-%d7%94%d7%9b%d7%95%d7%9b%d7%91%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BNTVkMTFiZWItOTFkOC00YTc3LWFhYzQtZTg3NzAxZjJlNTAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,2014,yes
Tel Aviv Cinemateque,30/08/2024,22:00,Get the Land Back,https://www.cinema.co.il/en/event/%d7%90%d7%a4%d7%98%d7%a8-%d7%a9%d7%99%d7%a9%d7%99-%d7%90%d7%a9%d7%9e%d7%aa-%d7%94%d7%9b%d7%95%d7%9b%d7%91%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,31/08/2024,11:00,The Karate Kid,https://www.cinema.co.il/en/event/%d7%a7%d7%a8%d7%98%d7%94-%d7%a7%d7%99%d7%93/,https://m.media-amazon.com/images/M/MV5BNTkzY2YzNmYtY2ViMS00MThiLWFlYTEtOWQ1OTBiOGEwMTdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1984,yes
Tel Aviv Cinemateque,31/08/2024,11:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a7%d7%a8%d7%98%d7%94-%d7%a7%d7%99%d7%93/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,31/08/2024,13:30,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%9e%d7%a1%d7%91%d7%99%d7%a8-%d7%a4%d7%a0%d7%99%d7%9d-%d7%a0%d7%95%d7%a1%d7%a7%d7%95-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,31/08/2024,14:00,La Boum,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%a2%d7%93%d7%95%d7%9f-%d7%94%d7%a1%d7%a8%d7%98-%d7%94%d7%9e%d7%95%d7%a4%d7%a8%d7%a2-%d7%94%d7%99%d7%95%d7%9d-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f-%d7%a9%d7%9c-%d7%94%d7%97%d7%95%d7%a4/,,,no
Tel Aviv Cinemateque,31/08/2024,14:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%a2%d7%93%d7%95%d7%9f-%d7%94%d7%a1%d7%a8%d7%98-%d7%94%d7%9e%d7%95%d7%a4%d7%a8%d7%a2-%d7%94%d7%99%d7%95%d7%9d-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f-%d7%a9%d7%9c-%d7%94%d7%97%d7%95%d7%a4/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,31/08/2024,14:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,31/08/2024,15:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%a1%d7%a0%d7%95%d7%a4%d7%99-%d7%95%d7%90%d7%a8%d7%a0%d7%91-%d7%94%d7%a7%d7%98%d7%99%d7%a4%d7%94-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,31/08/2024,16:00,Mallrats,https://www.cinema.co.il/en/event/%d7%a2%d7%9b%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%a0%d7%99%d7%95%d7%9f-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%a1%d7%90%d7%95%d7%a0%d7%93%d7%98%d7%a8%d7%90%d7%a7/,https://m.media-amazon.com/images/M/MV5BYzAwNmMyNTEtZWI2MC00OTYzLWFlYzYtMmQ0MTdhYTYwNjNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1995,yes
Tel Aviv Cinemateque,31/08/2024,17:00,Tender Metalheads,https://www.cinema.co.il/en/event/%d7%9e%d7%98%d7%90%d7%9c%d7%99%d7%a1%d7%98%d7%99%d7%9d-%d7%9e%d7%aa%d7%95%d7%a7%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,,,no
Tel Aviv Cinemateque,31/08/2024,17:00,A World Apart,https://www.cinema.co.il/en/event/%d7%9e%d7%98%d7%90%d7%9c%d7%99%d7%a1%d7%98%d7%99%d7%9d-%d7%9e%d7%aa%d7%95%d7%a7%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,31/08/2024,17:00,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%9e%d7%98%d7%90%d7%9c%d7%99%d7%a1%d7%98%d7%99%d7%9d-%d7%9e%d7%aa%d7%95%d7%a7%d7%99%d7%9d-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,31/08/2024,17:15,Merry Christmas Mr. Lawrence,https://www.cinema.co.il/en/event/%d7%a1%d7%99%d7%a0%d7%9e%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%95%d7%a0%d7%94-%d7%97%d7%92-%d7%a9%d7%9e%d7%97-%d7%9e%d7%99%d7%a1%d7%98%d7%a8-%d7%9c%d7%95%d7%a8%d7%a0%d7%a1/,https://m.media-amazon.com/images/M/MV5BMzY0Zjc4Y2YtNDM4Mi00NmRmLTg4Y2UtYmEyMTU0MmY3ZmM1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,1983,yes
Tel Aviv Cinemateque,31/08/2024,19:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%93%d7%95%d7%a7%d7%95%d7%9e%d7%a6%d7%99%d7%94-1-%d7%90%d7%a1%d7%95%d7%a4%d7%94-%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-%d7%90%d7%a0%d7%99%d7%9e%d7%99%d7%a7%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,31/08/2024,19:15,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,31/08/2024,19:15,Full Support,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjViNzZjN2YtYjJjOS00MTUxLWE5YmQtODcyYTI5NjM3YzA2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,31/08/2024,20:45,Anatomy of a Fall,https://www.cinema.co.il/en/event/%d7%90%d7%a0%d7%98%d7%95%d7%9e%d7%99%d7%94-%d7%a9%d7%9c-%d7%a0%d7%a4%d7%99%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,31/08/2024,20:45,A World Apart,https://www.cinema.co.il/en/event/%d7%90%d7%a0%d7%98%d7%95%d7%9e%d7%99%d7%94-%d7%a9%d7%9c-%d7%a0%d7%a4%d7%99%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,31/08/2024,21:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,31/08/2024,21:30,Get the Land Back,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,01/09/2024,11:00,Bonnard: Pierre  Marthe,https://www.cinema.co.il/en/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%a8%d7%aa%d7%94-%d7%90%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,,,no
Tel Aviv Cinemateque,01/09/2024,11:30,Mascarpone,https://www.cinema.co.il/en/event/%d7%9e%d7%a1%d7%a7%d7%a8%d7%a4%d7%95%d7%a0%d7%94-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,https://m.media-amazon.com/images/M/MV5BOGQwZjI2ZTMtMjQwOC00NzlkLTk2ODktNGRhMTNlZDM2MDRhXkEyXkFqcGdeQXVyMjQzNjg2Nzg@._V1_SX300.jpg,2021,yes
Tel Aviv Cinemateque,01/09/2024,21:15,Silver Haze,https://www.cinema.co.il/en/event/%d7%a2%d7%a8%d7%a4%d7%9c-%d7%9b%d7%a1%d7%95%d7%a3-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,https://m.media-amazon.com/images/M/MV5BZGFmNDJjYjMtYzk4My00MzNkLTg1MDktZDdlNTBhZTFlMjBkXkEyXkFqcGdeQXVyOTc2ODM2NzM@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,02/09/2024,19:00,Gazoz,https://www.cinema.co.il/en/event/%d7%92%d7%96%d7%95%d7%96/,,,no
Tel Aviv Cinemateque,02/09/2024,20:15,Carmen Sandiego,https://www.cinema.co.il/en/event/%d7%9b%d7%a8%d7%9e%d7%9f-%d7%a1%d7%90%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BY2ZkZTI0MzktYjQyOC00MDQ5LWE4MDItMjE5NTQ3NmM4MGQzXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_SX300.jpg,2019–2021,yes
